,SAT_avg,ACT_avg,SAT/ACT_pct
057909,1004,20.5,64.2
057910,1007,19.7,53.9
057911,1153,23.9,.
057912,1047,20,62
057913,928,17.6,57.1
057914,1052,19.7,57.8
057916,1072,22.5,88.9
057919,.,.,.
057920,728,14.7,25.7
057922,1084,22.4,93.7
058902,.,18.8,.
058905,.,22.6,87.5
058906,1031,19.4,48.6
058909,.,19.8,.
059901,1077,20.6,50.8
059902,.,.,.
060902,926,18.7,64
060914,.,20.5,87.5
061901,1037,21,82.4
061902,1063,21.2,82.1
061903,991,19.5,66
061905,985,18.9,66.7
061906,.,21,65
061907,1021,20.3,65.9
061908,999,20,70.9
061910,.,.,.
061911,1040,21.6,66.5
061912,982,22,72.4
061914,881,17.9,46
062901,1092,20.2,63.2
062902,946,.,55.6
062903,988,20,76.8
062904,1005,20.3,52.9
062905,.,.,.
062906,.,.,.
063903,.,19.2,78.1
063906,.,17.1,80
064901,.,14.1,69.2
064903,874,16.8,73.7
065901,.,21.3,75.9
065902,.,.,33.3
066005,.,.,.
066901,.,16.7,83.3
066902,881,17.2,52
066903,992,18.4,64.3
067902,965,21.3,46.3
067903,1003,18.9,81.6
067904,1046,19.5,76
067907,955,20.6,90.6
067908,837,.,75
068901,989,21.6,37
069901,896,19.9,68.4
069902,.,20.7,47.6
070901,.,.,50
070903,1028,19,69
070905,899,17,67.2
070907,924,18.9,74.3
070908,1053,21.3,78.6
070909,.,17.8,60
070910,894,19.5,51.5
070911,965,19.3,73.4
070912,987,20.9,57.9
070915,950,19.1,81.1
071901,829,18.3,52.7
071902,951,20.6,60.2
071903,820,16.9,54
071904,770,14.7,44.4
071905,874,19.3,60.8
071906,990,18.6,88.6
071907,927,17.6,52.1
071908,764,.,78.9
071909,865,18.4,48.9
072901,.,.,.
072902,975,19.3,53.2
072903,1035,20.1,74
072904,.,.,.
072908,.,.,44.4
072909,.,.,44.4
072910,.,.,.
073901,892,18.8,80
073903,911,22.1,45.5
073904,.,.,.
073905,1045,21,62.3
074903,933,19.6,58.3
074904,.,17.7,78.6
074905,.,23.3,85.7
074907,1023,22.4,69.4
074909,.,20.1,53.3
074911,.,21.7,78.6
074912,.,20.6,45.5
074917,.,19.8,50
075901,955,20.1,62.5
075902,981,18.6,62
075903,990,19.6,84.6
075906,.,21.8,58.3
075908,1043,.,72.7
076903,1033,20.4,.
076904,.,18.2,89.3
077901,.,19.9,63.5
077902,981,20.2,68.8
078901,.,18.8,71.4
079901,1002,19.9,64.5
079906,1101,20.1,68.6
079907,1029,20.8,83
079908,.,.,.
079910,968,19.4,71.7
080901,1030,22.2,44.1
081902,1011,19.7,56.3
081904,992,18.6,57.1
081905,945,19,90
081906,.,.,.
082902,933,18.6,63
082903,902,16.6,82.6
083901,.,17.4,53.1
083902,.,21.8,71.4
083903,983,19.8,60.4
084901,947,.,55.6
084902,1020,18.6,45
084903,928,.,81.3
084904,864,17.3,63.2
084906,948,20.8,50.9
084908,842,17.9,44.3
084909,982,20.3,41.4
084910,1080,21.4,81.7
084911,1066,21.3,88.2
085902,1031,21.2,41.5
085903,815,19.1,62.5
086024,.,.,.
086901,1023,19.7,80
086902,.,18.8,68.8
087901,1067,23.2,69.6
088902,994,19.8,73.8
089901,919,18.5,61.9
089903,964,20.8,40
089905,.,14.2,85.7
090902,.,20.3,70
090903,.,.,11.8
090904,1004,21.1,60.5
090905,.,.,.
091901,983,21.8,72.3
091902,.,20.4,73.9
091903,1059,20.9,57.7
091905,1060,21.8,48.7
091906,1052,20.2,57.3
091907,.,.,.
091908,969,21.3,70.4
091909,1034,21.6,71.4
091910,996,.,37
091913,974,20.3,50
091914,991,20.9,55
091917,1091,21.4,64
091918,998,19.5,53.5
092901,963,19.7,61.9
092902,1064,20.9,44.1
092903,1023,19.7,66.2
092904,1065,20.9,71.1
092906,1126,21.3,47.1
092907,1036,21,85.5
092908,1069,21.7,75.7
093901,885,20.6,75
093903,921,19.3,74.1
093904,988,19.5,57.6
093905,.,.,.
094901,971,20.2,57.5
094902,1008,21,68.2
094903,1004,20.9,90.9
094904,955,21.2,83.7
095901,994,20.5,84.1
095902,.,19.5,63.6
095903,.,20,63.6
095904,.,18.8,88
095905,980,19.7,52.7
096904,.,19.3,51.3
096905,.,18.9,86.7
096908,.,.,.
097902,1073,20.9,92.7
097903,1054,21.2,96.2
098901,.,21.6,82.8
098903,.,.,.
098904,.,20.6,83
099902,.,19.1,78.6
099903,.,19.7,.
100903,900,.,68.7
100904,906,19.5,62.8
100905,934,20.8,81
100907,958,20.6,85.4
100908,885,.,50
101801,.,.,.
101802,.,.,.
101803,.,.,.
101804,756,14.7,44.4
101805,.,.,.
101806,.,.,.
101807,.,.,.
101902,911,18.3,54.9
101903,988,20.2,69.8
101905,944,20.7,44.5
101906,1042,19.1,62
101907,1042,21.7,75.5
101908,1037,22.2,56.6
101909,752,16.2,53.8
101910,980,18.3,52.3
101911,975,20.9,43.4
101912,938,18.7,63
101913,1063,22.4,86.5
101914,1065,22.3,82.2
101915,1048,22.2,83.3
101916,999,19.7,56
101917,978,19.8,47.3
101919,1029,20.8,67.5
101920,1091,22.3,72.4
101921,1010,21.2,73.5
101924,893,18.2,42.9
101925,985,19.8,64.8
102901,.,16.7,90.9
102902,1006,19.1,56.9
102903,.,19.9,55.3
102904,1025,21.3,72.7
102905,.,19.1,80
102906,.,18.6,88.9
103901,.,19.7,100
103902,.,20.5,71.4
104901,1136,19.9,95
104902,.,16.3,81.3
104903,.,23.5,72.7
104907,.,.,50
105902,1001,20.5,57.5
105904,1087,23.7,83.2
105905,1027,20.9,77
105906,1030,19.8,72.8
106901,.,20.1,98.1
107901,1065,21,42.3
107902,943,19.7,39.7
107904,.,19.3,61.3
107905,951,19.3,45.3
107906,.,19.6,32.3
107907,.,16.1,80
107908,.,.,.
107910,.,18.6,60
108801,.,.,0
108902,903,17,57.2
108903,877,16.5,57.6
108904,940,17.5,63.5
108905,.,16.6,56.2
108906,942,18.1,71.4
108907,908,17.5,48.1
108908,891,17.1,61
108909,925,16.9,58.1
108910,.,16.3,48.8
108911,976,18.7,58.5
108912,1011,16.2,43
108913,892,17.2,53.8
108914,926,15.4,78.8
108915,.,.,.
108916,.,17,72.5
109901,989,18.5,.
109902,.,.,44.4
109903,.,.,26.7
109904,931,18.2,57.7
109905,973,21.5,80.8
109907,970,20.3,64.5
109908,.,.,.
109910,.,.,.
109911,1023,20.5,42.6
109912,.,.,42.9
109913,.,.,33.3
109914,936,20.6,71.4
110901,.,20.2,57.9
110902,1053,20.1,48
110905,957,19.3,47.8
110906,.,17.8,90
110907,1085,22.8,60.6
110908,.,15.7,50
111901,994,21.9,60.1
111902,933,19.6,27
111903,.,17.4,78.3
112901,986,20.7,78
112905,.,.,40
112906,879,18.5,73.7
112907,734,16.5,56.3
112908,.,20.1,50
112909,.,18.3,81.8
112910,.,22.1,43.5
113901,941,18.6,51.9
113902,961,19.5,53.1
113903,935,19.4,65.5
113905,958,17.3,.
113906,919,19.5,63
114901,1028,20.2,46
114902,1031,21.7,59.3
114904,1018,22,46.4
115901,979,.,43.5
115902,.,17.8,100
115903,.,16.3,.
116901,993,20.9,46.7
116902,940,19.2,71.4
116903,1044,20.7,78.3
116905,974,19.4,48.7
116906,961,20.2,62.5
116908,913,19.3,49.6
116909,.,17.8,36
116910,932,18,58.3
116915,951,17,62.1
116916,.,16.2,52.6
117901,1072,20.7,58.8
117903,1130,21.1,65.8
117904,1130,21.2,73.6
117907,.,.,.
118902,900,18.3,100
119901,871,.,43.8
119902,964,19.5,70
119903,1017,.,50
120901,987,19.6,66.2
120902,905,18.7,72.2
120905,965,21,67.3
121902,.,.,30.8
121903,952,21.2,70.2
121904,946,19,65.8
121905,.,19.2,58
121906,896,.,81
122901,1027,22,76.9
122902,.,.,.
123905,963,21.5,72.8
123907,863,18.1,45.6
123908,995,22.4,72.7
123910,943,20,60.1
123913,.,.,42.9
123914,947,.,73.6
124901,834,17.6,62.5
125901,969,18.3,68.4
125902,.,16.8,84.8
125903,1182,20.3,71.2
125905,826,17.4,85
125906,.,.,.
126901,895,19.9,72.7
126902,1023,20.9,63.6
126903,992,20.9,67.5
126904,948,19.2,78.4
126905,933,20.8,45.1
126906,967,19,43.8
126907,894,20.3,75
126908,952,19.1,66
126911,957,19.1,75.6
127901,950,19.8,60.5
127903,.,19.4,70
127904,980,19.8,89.7
127905,.,.,44.4
127906,1018,20.1,50
128901,994,21.6,52.4
128902,829,17.4,36.4
128903,951,.,.
128904,908,19.6,76.2
129901,927,20.6,75
129902,963,19.4,83
129903,993,19.7,50.4
129904,880,18.8,58.8
129905,998,20.4,42.2
129906,934,18.8,48.3
129910,963,20.8,53.3
130901,1029,22,86.1
130902,987,.,73.5
131001,.,.,.
132902,.,21.4,81.8
133901,932,18.9,66.7
133902,.,.,.
133903,1026,21.2,69.8
133904,998,19.3,88.9
133905,.,.,.
134901,958,21.1,75
135001,.,.,.
136901,955,19.6,67.9
137901,946,18,60.8
137902,.,.,.
137903,893,18.8,90.3
137904,.,.,.
138901,.,.,.
138902,943,20.7,56.5
138903,.,18.6,.
138904,.,.,66.7
139905,.,18.7,71.1
139908,.,.,44.4
139909,1002,20.9,58.2
139911,978,20,46
139912,.,20,55.3
140901,.,19.6,68.8
140904,.,19.5,67
140905,1033,19.5,75
140906,1018,23.7,70
140907,956,21.1,72
140908,.,20.7,85.2
141901,968,19.8,57.2
141902,.,20.9,50
142901,844,17.3,89.7
143901,969,20.2,71.4
143902,966,20.7,90.9
143903,936,21.3,51.7
143904,.,.,.
143905,.,.,.
143906,.,.,.
144901,950,19.8,49.6
144902,985,21.2,69.4
144903,1008,.,55.6
145901,908,19.2,42.9
145902,900,22.6,63.6
145906,1007,.,52.6
145907,968,.,33.3
145911,998,19.4,47.4
146901,943,17.9,63.8
146902,899,20.9,82.4
146903,.,.,.
146904,937,19.1,40.7
146905,890,19.3,86.2
146906,993,21.2,61.9
146907,942,19.2,51.7
147901,.,17.4,85.7
147902,971,20.1,42.2
147903,1034,19.9,63.4
148901,.,21.4,83.3
148902,.,20.5,100
148903,.,20,85.7
148905,.,.,.
149901,1092,20.6,73.4
149902,1048,19.9,67.5
150901,1021,21.6,69
152901,1024,20.6,60.9
152902,1009,19.9,75
152903,970,20.2,56.2
152906,1012,19.5,68.4
152907,972,20.2,58.8
152908,1039,20.4,64.5
152909,930,20.1,60.3
152910,961,20.1,70.6
153903,.,19.1,33.3
153904,932,18.9,81
153905,.,.,12.5
153907,854,19.6,63.6
154901,951,19.5,61.5
154903,963,20.6,48
155901,1020,20.2,52.3
156902,915,18.2,54.3
156905,.,20.3,71.4
157901,980,20,79.1
158901,1017,22.2,57.1
158902,931,19.3,54.9
158904,.,.,.
158905,981,20.2,74
158906,895,18.3,42.6
159901,823,17.4,61.9
160901,916,19.2,74.5
160904,.,16.3,71.4
160905,.,.,50
161801,.,.,.
161901,951,20.7,73.1
161903,1077,22,66.2
161906,898,17.8,51.9
161907,1015,22.4,62.1
161908,972,18.5,69.4
161909,1108,20.8,47.4
161910,934,17.2,54.3
161912,981,20,93.9
161914,956,18.4,39.7
161916,969,21.3,57.8
161918,915,19.9,76.7
161919,973,21.3,41.5
161920,989,18.8,60.9
161921,1003,21,37.7
161922,997,21.2,65.6
161923,1134,.,39.1
161924,.,.,.
161925,.,.,.
162904,.,19,62.5
163901,913,19.6,73.3
163902,993,19.3,82.4
163903,859,18.6,56.4
163904,1174,19.9,59.8
163908,1005,21.8,65.9
164901,.,18.7,57.9
165901,1040,21.6,55.7
165902,935,20.8,84.5
166901,971,21.3,60.7
166902,.,.,.
166903,992,20.1,50
166904,901,18.9,63
166905,806,.,100
166907,.,.,.
167901,976,20.9,.
167902,902,.,75
167903,.,.,.
167904,.,.,.
168901,.,19.5,59.5
168902,.,18.7,46.2
168903,.,.,57.1
169901,989,20.9,61.5
169902,1032,18.8,79.4
169906,.,20.3,85.7
169908,.,.,.
169909,831,15.7,100
169910,.,19,45.5
169911,953,19.9,61.1
170902,1041,21.5,74.8
170903,964,20.4,66.4
170904,951,20.6,58.4
170906,968,20.3,56.4
170907,954,17.2,31.5
170908,946,19.3,56.8
171901,1040,19.8,57.3
171902,.,19.2,65.6
172902,942,20.4,57
172905,996,19.3,72.1
173901,907,18.2,94.1
174901,.,18.2,44.4
174902,.,20.4,55.6
174903,.,19.7,75
174904,1011,19.5,62.5
174906,948,20,68.3
174908,965,19.2,86.2
174909,.,.,42.9
174910,.,.,.
174911,.,19.5,91.7
175902,908,20.5,72.7
175903,951,19.6,63.3
175904,855,22.5,93.3
175905,.,17.8,52.6
175907,886,18.4,36.7
175910,.,19.3,77.3
175911,.,.,.
176901,885,19.6,73.9
176902,928,19.2,42.1
176903,892,20.8,46.5
177901,904,18.4,68.6
177902,1025,19.5,64.8
177903,888,19.1,70
177905,1000,22.5,75
178801,.,.,.
178802,.,.,.
178901,1039,19.7,81.8
178902,984,18.6,71
178903,990,20.9,83.5
178904,994,19.9,63.6
178905,.,.,.
178906,.,.,.
178908,995,19.4,81.8
178909,856,17,57.8
178912,994,20.7,69.2
178913,1058,18.3,94.9
178914,987,21.1,76.5
178915,872,17.1,63.9
179901,.,20.5,95.4
180901,.,19.6,77.8
180902,.,22.7,84.6
180903,.,23,85.7
180904,.,.,.
181901,950,19.6,71.8
181905,966,21.8,81.3
181906,943,20.9,53.6
181907,953,20.8,50.4
181908,986,23.3,67
182901,810,.,81.8
182902,853,.,66.7
182903,992,23.1,45.3
182904,.,18.3,83.3
182905,905,19.4,75
182906,.,.,.
183901,.,17.7,100
183902,1047,20.8,67.5
183904,.,19.4,100
184901,993,.,42.9
184902,993,21.6,44.6
184903,1054,21,57.8
184904,945,.,58.6
184907,1055,23.5,66.1
184908,988,20,48.9
184909,911,.,73.3
184911,.,.,.
185901,.,17.4,68.4
185902,.,21.1,70.4
185903,.,20.2,87.1
185904,.,21.5,85.7
186901,.,20.3,71.4
186902,973,19,39.1
186903,949,18.7,59.4
187901,866,.,89.5
187903,.,.,25
187904,872,17.2,60.9
187906,.,.,.
187907,966,22.2,56.9
187910,.,.,.
188901,1036,20.7,52.7
188902,923,19.7,50.7
188903,921,19.7,74.4
188904,.,.,.
189901,792,16.7,76
189902,.,18,53.6
190903,937,20.8,62.5
191901,1043,21.7,68.3
192901,991,20,37.7
193902,877,17.4,88.9
194902,.,19,81.3
194903,1047,19.2,77.4
194904,.,19.4,62.7
194905,1106,22.7,44.4
195901,917,.,40.8
195902,.,.,50
196901,1210,23.3,81.8
196902,982,20.5,100
196903,1035,20.6,54.2
197902,.,19.3,86.7
198901,952,20.2,66.7
198902,.,14.4,70
198903,942,21.9,56.5
198905,842,.,49.2
198906,.,.,.
199901,1026,21.1,77.2
199902,1036,20.2,56
200901,1122,21.6,74.6
200902,960,20.1,73
200904,.,19.5,64.6
200906,.,.,.
201902,1078,20.9,66.5
201903,.,.,25
201904,.,.,37.5
201907,.,22.5,64.7
201908,1085,22.6,60
201910,.,19.3,82.5
201913,.,22.4,75
201914,1080,20.5,67.5
202903,999,24.3,33.3
202905,868,16.1,72.7
203901,.,17.2,47.8
203902,.,17.7,47.4
204901,902,17.6,52
204904,921,19.6,38.6
205901,977,18.7,48.9
205902,991,20.1,74.8
205903,977,19.8,67.1
205904,862,18.5,43.3
205905,911,18.2,57.1
205906,886,17.6,65.4
205907,1058,18.9,63.8
206901,.,18,73.8
206902,.,.,50
206903,.,17.6,.
207901,1085,21.8,93.9
208901,.,.,27.3
208902,1054,21.7,53.9
208903,.,19.1,100
209901,952,19.6,75
209902,847,.,100
210901,971,18.8,76.9
210902,.,21.2,.
210903,.,18.4,75.9
210904,.,17.4,50
210905,.,18.6,91.7
210906,.,.,.
211901,.,.,.
211902,.,19.8,89.7
212901,958,17.5,53.3
212902,1002,23.8,60
212903,1056,21.2,58.2
212904,.,17.4,63.3
212905,1019,20.7,55.5
212906,1027,22.6,56.3
212909,970,19.8,44.2
212910,910,18.8,71.1
213901,1022,22.2,70
214901,863,15.8,66.7
214902,940,18.5,77.3
214903,.,16.4,62.3
215901,938,19.3,77
216901,.,22,63.6
217901,.,18.9,80
218901,1081,19.5,95.1
219901,999,22.2,82.4
219903,1013,19.9,68.8
219905,.,18.2,37.5
220901,1042,21.1,65.6
220902,1025,20.1,61.9
220904,856,17.7,60
220905,944,19.4,56.5
220906,1068,22.3,84.9
220907,1038,21.8,60.3
220908,1009,21,57.1
220909,861,.,87.5
220910,1043,18.3,50.9
220912,1018,22,70
220914,928,20.3,53.9
220915,1001,21,50.2
220916,1026,21.4,70.2
220917,939,21.6,59.4
220918,1011,25.3,53.6
220919,1062,23,92.9
220920,951,20.1,55
221901,1016,20.9,63.9
221904,955,20.6,59.8
221905,.,21,80
221911,1009,21.2,77.8
221912,1064,22.7,82.8
222901,.,20.9,62.5
223901,930,19,57.4
223902,928,20.7,58.8
223904,937,19.7,38.5
224901,.,21.5,85.7
224902,.,21.8,85.7
225902,962,19.9,41.7
225905,.,.,.
225906,.,.,.
225907,.,.,.
226901,1090,19.7,82.6
226903,1013,20.9,65.8
226905,908,17.9,73.3
226906,1029,20.3,96
226907,.,.,.
226908,.,.,.
227801,.,.,.
227802,.,.,.
227901,1055,21.4,65.2
227904,1030,22.1,66.4
227907,949,19.4,49.5
227909,1145,24.2,91.3
227910,919,18.1,46.7
227912,1077,22.2,64.7
227913,1076,21.5,90.3
228901,1021,17.9,48.8
228903,967,19,49
228904,893,.,46.2
228905,.,.,44.4
229901,893,.,75
229903,913,20.9,79.5
229904,925,21.7,65.9
229905,.,19.5,72.7
229906,971,20.3,64.7
230901,1156,19.4,36.1
230902,999,20.5,50.9
230903,.,19.2,69.4
230904,952,.,50
230905,915,20.4,80.5
230906,960,19.5,58.3
230908,944,17.6,40.6
231901,911,20.6,59.5
231902,.,18.4,46.2
232901,.,24.4,87.5
232902,.,19.1,53.6
232903,962,20.6,52.6
232904,1051,23.5,.
233901,957,20.5,44.3
233903,965,.,91.7
234902,954,20.1,58.4
234903,984,18.5,53.6
234904,985,19.6,56.3
234905,1033,17.3,80
234906,992,20.3,50.5
234907,930,21.1,44
234909,.,.,25
235901,863,18.7,57.1
235902,982,19.5,50.8
235904,.,.,.
236901,916,18.7,77.8
236902,1030,20.7,52.6
237902,926,18.3,50
237904,949,18.8,63
237905,947,18.6,63.8
238902,925,19.8,67.2
238904,.,15.6,100
239901,1016,20.5,53.4
239903,892,.,73.7
240901,829,16.5,34.3
240902,.,.,.
240903,881,19,41.5
240904,805,.,80
241901,882,18.7,72.4
241902,958,20.7,85.2
241903,950,18.9,75.8
241904,965,19.9,40.2
241906,956,18.4,65.4
242902,.,17.8,.
242903,.,21,78.9
242904,.,16.8,.
242905,.,.,.
242906,.,20.6,.
243901,1028,20.1,75.3
243902,.,20.8,68.6
243903,963,19.7,72.6
243905,1036,21,61.4
243906,.,.,.
244901,.,.,.
244903,1067,21.5,74.8
244905,.,19.2,46.7
245901,.,.,.
245902,841,17.3,61.5
245903,948,19.2,32.7
245904,872,18.1,73.7
246902,1041,24.4,46.3
246904,1068,22.5,75.9
246905,971,21.6,39.1
246906,971,20.4,77.8
246907,.,19.8,45
246908,1009,21.6,62
246909,1085,23.2,84.5
246911,926,20.1,49.6
246912,1005,21.8,52.2
246913,1037,21.9,63.8
246914,.,.,.
247901,979,21.5,53.8
247903,982,19.5,77.7
247904,955,20.3,66.7
247906,960,21,77.5
248901,1086,21.1,51.6
248902,.,18.7,94.1
249901,1002,20.6,55.6
249902,926,19.7,90.7
249903,1038,20.5,63.9
249904,968,.,71.4
249905,996,20.1,68.6
249906,.,19.6,40.5
249908,.,.,66.7
250902,983,21.3,79.2
250903,1003,20.6,71.8
250904,967,20.6,64.9
250905,.,20.8,50
250906,938,18.2,50
250907,1068,19.4,79.7
251901,978,20.8,64.5
251902,.,20.4,74.1
252901,973,21.4,64.4
252902,956,.,55.6
252903,959,19.9,79.2
253901,1000,16.2,49.6
254901,.,17.3,43.3
254902,858,15.7,61.3
