,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
061901041,3489341,65500.0,144114.0,123316.0,832275.0,,,,,,,,,,53394.0,252797.0,,417.0,
061901044,3392611,68000.0,109735.0,339818.0,1152442.0,43685.0,,,,,,,,,,287706.0,,1753.0,
061901045,3087052,62336.0,81928.0,383095.0,742149.0,56006.0,,,,,,,,,,274729.0,,1453.0,
061901046,2974449,68600.0,110434.0,368915.0,832571.0,36242.0,,,,,,,,,,278282.0,,1909.0,
061901047,4673646,64759.0,141645.0,118896.0,869425.0,,,,,,,,,,80470.0,303106.0,,677.0,
061901048,3580464,68500.0,144803.0,214890.0,672977.0,11588.0,,,,,,,,,103731.0,257722.0,,1902.0,
061901049,3392394,65932.0,80590.0,341839.0,919041.0,32997.0,,,,,,,,,60332.0,192855.0,,1574.0,
061901102,2134985,,71095.0,210554.0,495076.0,80367.0,,,,,,,,,,131663.0,,691.0,
061901104,2193981,,70383.0,499538.0,479847.0,61337.0,,,,,,,,,,148143.0,,467.0,
061901105,2385618,,75264.0,503790.0,512125.0,90664.0,,,,,,,,,,173843.0,,1164.0,
061901106,2115531,,77455.0,310707.0,290414.0,10066.0,,,,,,,,,,215852.0,,422.0,
061901107,2469393,,69083.0,350432.0,463989.0,55042.0,,,,,,,,,,128097.0,,400.0,
061901108,2191243,,42166.0,519247.0,578890.0,51686.0,,,,,,,,,,149023.0,,577.0,
061901109,2260232,,84739.0,380863.0,643314.0,40718.0,,,,,,,,,,141503.0,,985.0,
061901110,2192949,,77105.0,401282.0,543485.0,79500.0,,,,,,,,,,137906.0,,617.0,
061901111,1960253,,75471.0,356279.0,548532.0,82260.0,,,,,,,,,,126052.0,,407.0,
061901112,2192402,,84365.0,451477.0,608950.0,53603.0,,,,,,,,,,141797.0,,595.0,
061901113,2091558,,66002.0,343278.0,543380.0,60256.0,,,,,,,,,,134295.0,,523.0,
061901114,4200,,,751265.0,90948.0,3620.0,,,,,,,,,,108766.0,,2120.0,
061901115,1773866,,83539.0,242399.0,258203.0,,,,,,,,,,,95701.0,,594.0,
061901116,2564693,,42955.0,309328.0,428327.0,65675.0,,,,,,,,,,141838.0,,2753.0,
061901117,1529626,,71417.0,235050.0,455066.0,6301.0,,,,,,,,,,106566.0,,271.0,
061901118,2281458,,85292.0,277068.0,494281.0,4396.0,,,,,,,,,,149590.0,,703.0,
061901119,2308071,,69644.0,266589.0,350964.0,4961.0,,,,,,,,,,100631.0,,488.0,
061901120,1706186,,70842.0,223880.0,349363.0,12209.0,,,,,,,,,,126497.0,,763.0,
061901121,2206254,,69590.0,247871.0,640223.0,8446.0,,,,,,,,,,132961.0,,891.0,
061901122,1702592,,72102.0,192110.0,477936.0,5586.0,,,,,,,,,,134229.0,,793.0,
061901123,1631963,,35214.0,304166.0,711921.0,4433.0,,,,,,,,,,141505.0,,611.0,
061901124,2100,,,1750.0,138535.0,11210.0,,,,,,,,,,81717.0,,849.0,
061901125,1968539,,70474.0,302366.0,305940.0,8536.0,,,,,,,,,,110387.0,,341.0,
061901126,1447348,,75401.0,189999.0,342149.0,7279.0,,,,,,,,,,92124.0,,1776.0,
061901127,2156609,,39539.0,209151.0,193266.0,10645.0,,,,,,,,,,103801.0,,497.0,
061902001,14248122,506641.0,61138.0,175962.0,3765125.0,64642.0,,,,,,,,,91903.0,914123.0,,80559.0,
061902002,8135192,472261.0,500.0,54127.0,1258675.0,3797.0,,,,,,,,,92250.0,784278.0,,27795.0,
061902003,27907,,500.0,,103711.0,,,,,,,,,,37.0,69947.0,,8804.0,
061902004,6506650,476556.0,500.0,52194.0,1661559.0,21769.0,,,,,,,,,57549.0,523677.0,,31045.0,
061902005,410359,,500.0,50435.0,223965.0,6243.0,,,,,,,,,26.0,52236.0,,23702.0,
061902008,8699884,476608.0,500.0,48486.0,1184067.0,15836.0,,,,,,,,,92.0,468298.0,,20310.0,
061902010,8758741,554025.0,500.0,57104.0,1335197.0,3627.0,,,,,,,,,119.0,691732.0,,18673.0,
061902012,3283762,2313.0,500.0,49327.0,430851.0,17356.0,,,,,,,,,39.0,139941.0,,4105.0,33000.0
061902013,2766567,5000.0,500.0,55207.0,429359.0,,,,,,,,,,64259.0,76297.0,,5796.0,
061902015,2528614,6939.0,500.0,57312.0,286617.0,,,,,,,,,,52835.0,90689.0,,8256.0,
061902042,2665349,54704.0,77647.0,52096.0,1001454.0,23028.0,,,,,,,,,30089.0,100045.0,,20915.0,
061902044,2774668,54705.0,122035.0,53086.0,914749.0,9241.0,,,,,,,,,81.0,167752.0,,12247.0,
061902045,2553456,52747.0,141991.0,66102.0,617148.0,4111.0,,,,,,,,,54.0,125382.0,,5932.0,
061902046,2387103,54005.0,64978.0,50986.0,670623.0,16606.0,,,,,,,,,65.0,143685.0,,9127.0,
061902047,3378996,52747.0,91711.0,61810.0,583956.0,7980.0,,,,,,,,,54.0,112138.0,,6970.0,
061902048,2851806,47108.0,130713.0,50719.0,752160.0,4020.0,,,,,,,,,63.0,145270.0,,6557.0,
061902049,3201878,54704.0,134135.0,54505.0,602565.0,,,,,,,,,,47.0,117118.0,,10788.0,
061902050,3876357,54704.0,118981.0,53970.0,1236974.0,42470.0,,,,,,,,,30107.0,142607.0,,14440.0,
061902052,2793025,52747.0,130254.0,53369.0,1188607.0,22230.0,,,,,,,,,104.0,109201.0,,9025.0,
061902053,4056403,52747.0,59327.0,50026.0,441038.0,445.0,,,,,,,,,35.0,133652.0,,7183.0,
061902054,2418879,54704.0,,52418.0,721032.0,8737.0,,,,,,,,,54.0,113577.0,,12332.0,
061902055,2271111,54704.0,105165.0,54666.0,419622.0,213.0,,,,,,,,,37.0,145600.0,,2983.0,
061902056,2997177,54872.0,,46313.0,1011160.0,16073.0,,,,,,,,,36691.0,138092.0,,10277.0,
061902058,2496742,54571.0,131335.0,52211.0,497921.0,,,,,,,,,,6944.0,230872.0,,5197.0,
061902059,3088098,54704.0,113005.0,50740.0,696914.0,16416.0,,,,,,,,,61.0,201965.0,,6267.0,
061902101,3443756,,,39620.0,693532.0,134106.0,,,,,,,,,65.0,164487.0,,10204.0,
061902102,1281837,,61315.0,45801.0,275579.0,11253.0,,,,,,,,,26.0,34677.0,,2338.0,
061902104,3682733,,118720.0,50040.0,732738.0,109905.0,,,,,,,,,66.0,137627.0,,17590.0,
061902105,2651346,,63981.0,,596063.0,76986.0,,,,,,,,,47.0,81501.0,,14555.0,
061902106,2174710,,63561.0,,740970.0,6591.0,,,,,,,,,3815.0,74777.0,,4339.0,
061902107,2080036,,61497.0,,321378.0,15872.0,,,,,,,,,29.0,89041.0,,4724.0,
061902108,1756127,,66784.0,,381877.0,8827.0,,,,,,,,,26.0,65061.0,,4855.0,
061902109,2973498,,63201.0,49882.0,364085.0,81109.0,,,,,,,,,39.0,130594.0,,2986.0,
061902110,1580730,,67354.0,,214974.0,,,,,,,,,,10.0,47646.0,,2525.0,
061902111,1482982,,73537.0,,533025.0,,,,,,,,,,6944.0,94633.0,,8836.0,
061902112,1916733,,73027.0,,386264.0,,,,,,,,,,17.0,67751.0,,3097.0,
061902113,2030375,,63603.0,,193172.0,,,,,,,,,,4.0,58737.0,,3930.0,
061902114,1825867,,66267.0,,473282.0,,,,,,,,,,25.0,75197.0,,7591.0,
061902115,1676154,,57016.0,50522.0,721755.0,7268.0,,,,,,,,,68.0,85132.0,,8067.0,
061902116,2005817,,61101.0,,507486.0,36057.0,,,,,,,,,39.0,85125.0,,4496.0,
061902117,1888881,,70332.0,,534299.0,,,,,,,,,,30.0,70904.0,,4303.0,
061902118,2303586,,61719.0,,240142.0,8439.0,,,,,,,,,40789.0,64508.0,,13153.0,
061902119,1868329,,63172.0,,363980.0,,,,,,,,,,30.0,72080.0,,6680.0,
061902120,1809315,,65595.0,,274151.0,9445.0,,,,,,,,,17.0,70695.0,,2034.0,
061902121,1597175,,65593.0,,554711.0,9442.0,,,,,,,,,42.0,67834.0,,4427.0,
061902122,2333631,,66336.0,,260534.0,,,,,,,,,,17.0,81159.0,,8024.0,
061902123,2161570,,62663.0,,508961.0,,,,,,,,,,297524.0,88938.0,,7446.0,180306.0
061902124,2343801,,74214.0,,689256.0,44300.0,,,,,,,,,56.0,77448.0,,9189.0,
061902125,1415384,,63916.0,22796.0,641599.0,7684.0,,,,,,,,,60.0,58535.0,,6182.0,
061902126,2577279,,61248.0,,605368.0,24283.0,,,,,,,,,39.0,81630.0,,10259.0,
061902127,1981955,,63621.0,,595167.0,8124.0,,,,,,,,,43.0,79628.0,,4757.0,
061902128,1937539,,71427.0,,349663.0,9424.0,,,,,,,,,13.0,85809.0,,3517.0,
061902129,1756516,,75947.0,,217059.0,,,,,,,,,,9.0,81890.0,,2171.0,
061902130,3419112,,90870.0,20465.0,282267.0,41692.0,,,,,,,,,23.0,99764.0,,10927.0,4844.0
061902131,2533718,,68356.0,46910.0,702209.0,56115.0,,,,,,,,,72.0,80048.0,,5833.0,
061902132,2206235,,65512.0,,515460.0,8317.0,,,,,,,,,30.0,67627.0,,5659.0,
061902133,2128758,,65921.0,,376552.0,,,,,,,,,,21.0,85647.0,,3385.0,154047.0
061902134,2175150,,65848.0,,340698.0,13722.0,,,,,,,,,21.0,125043.0,,16922.0,
061902135,2185131,,102894.0,,363236.0,,,,,,,,,,21.0,84076.0,,3870.0,
061902136,2556959,,62186.0,,134846.0,,,,,,,,,,4.0,62149.0,,2834.0,
061902138,2268295,,66707.0,49746.0,468353.0,58673.0,,,,,,,,,48.0,111369.0,,13104.0,
061902139,2604934,,61919.0,,666748.0,7944.0,,,,,,,,,54.0,81974.0,,11232.0,
061902140,2295031,,70844.0,,516081.0,7100.0,,,,,,,,,6934.0,117372.0,,3676.0,
061902141,216008,,,104355.0,638458.0,19972.0,,,,,,,,,6970.0,106324.0,,13737.0,
061902142,2991892,,72628.0,43088.0,653982.0,77724.0,,,,,,,,,71.0,125580.0,,16826.0,
061902143,3375989,,127731.0,48611.0,543124.0,106004.0,,,,,,,,,60.0,128160.0,,10614.0,
061902999,39,678117.0,,2983210.0,3760784.0,375041.0,56949267.0,,,,,,,57603384.0,300170.0,3811901.0,1381672.0,893655.0,6778522.0
061903001,966110,255017.0,,270965.0,147596.0,80308.0,,,,,,,,,9540.0,171250.0,,18191.0,54482.0
061903041,846484,68025.0,,183943.0,134726.0,24173.0,,,,,,,,,944.0,56820.0,,6309.0,
061903101,918517,,55165.0,50417.0,126183.0,79110.0,,,,,,,,,,58832.0,,12897.0,
061903102,1397458,,16343.0,167504.0,115173.0,53038.0,,,,,,,,,,106887.0,,8369.0,
061905001,1882078,204002.0,,66932.0,170966.0,2625.0,,,,,,,,,9262.0,,,950.0,
061905041,1846474,62792.0,9732.0,85977.0,213953.0,2075.0,,,,,,,,,1127.0,,,1295.0,
061905101,1122278,,10826.0,,145448.0,13275.0,,,,,,,,,132.0,,,,
061905102,1140957,,11004.0,,308984.0,11230.0,,,,,,,,,144.0,,,,
061905103,1049643,,10895.0,83283.0,166427.0,15418.0,,,,,,,,,154.0,,,,
061905699,3830,,,3990.0,540.0,,,,,,,,,,,,,,
061906001,1285038,103964.0,26722.0,136579.0,148234.0,12071.0,,,,,,,,,44313.0,27560.0,,,
061906041,1089509,3223.0,,115473.0,111582.0,1418.0,,,,,,,,,,,,,
061906101,2051731,1569.0,35499.0,93427.0,245054.0,121972.0,,,,,,,,,500.0,,,,
061906999,6000,11969.0,,,,,672122.0,,,,,,,1680000.0,7337.0,356918.0,42440.0,,
061907001,438900,245360.0,,143667.0,1207678.0,36177.0,,,,,,,,,156027.0,192594.0,,,
061907041,2136604,99398.0,,147655.0,134424.0,36177.0,,,,,,,,,4532.0,157474.0,,,
061907101,1603513,,26644.0,240867.0,90241.0,40851.0,,,,,,,,,3271.0,79428.0,,,
061907102,1520293,,26644.0,240629.0,179998.0,53360.0,,,,,,,,,3654.0,71969.0,,,
061907999,22823,,,,,,2946020.0,,,,,,,708884.0,1762640.0,65749.0,-35099.0,8722.0,
061908001,1775742,191782.0,,122833.0,672595.0,5057.0,,,,,,,,,44058.0,265406.0,,,
061908041,1222592,33909.0,,55563.0,305329.0,,,,,,,,,,2233.0,158714.0,,,
061908101,1250021,,,123154.0,146362.0,4383.0,,,,,,,,,2137.0,67853.0,,,
061908102,1005214,,,50736.0,134615.0,4790.0,,,,,,,,,1721.0,70755.0,,,
061908104,1388186,,62769.0,109000.0,232968.0,2672.0,,,,,,,,,2135.0,130344.0,,,
061908105,676749,,,34696.0,75371.0,2040.0,,,,,,,,,1576.0,75210.0,,,
061908998,115796,94157.0,653.0,7439.0,,,2040287.0,,,,,,,834477.0,322518.0,18975.0,75706.0,,
061910001,2903931,251098.0,,74668.0,372755.0,13039.0,,,,,,,,,65014.0,,,33441.0,
061910041,1948305,52676.0,141427.0,28936.0,180391.0,3977.0,,,,,,,,,4106.0,,,,
061910042,1302628,,30005.0,69588.0,75986.0,20210.0,,,,,,,,,1911.0,,,,
061910101,2321670,,42603.0,183195.0,337336.0,68219.0,,,,,,,,,8868.0,,,,
061911001,7595944,98183.0,49028.0,317056.0,988894.0,25793.0,,,,,,,,,78225.0,795547.0,,12829.0,
061911007,8566726,97803.0,81575.0,119952.0,1003291.0,25224.0,,,,,,,,,1779.0,555988.0,,19477.0,
061911010,748758,,,300.0,251380.0,15718.0,,,,,,,,,146.0,83165.0,,768.0,
061911011,5915501,100021.0,76391.0,68595.0,658611.0,27032.0,,,,,,,,,1564.0,365429.0,,4128.0,
061911042,4147164,,128028.0,144526.0,429364.0,18507.0,,,,,,,,,211.0,123170.0,,5317.0,
061911043,3266025,1500.0,77805.0,96711.0,564452.0,,,,,,,,,,30278.0,169103.0,,1764.0,
061911044,4107570,,105531.0,209142.0,694260.0,,,,,,,,,,30354.0,174650.0,,1694.0,
061911045,4275499,,99030.0,128210.0,619826.0,26108.0,,,,,,,,,341.0,160409.0,,2976.0,
061911046,3444692,,69800.0,209278.0,617786.0,17546.0,,,,,,,,,332.0,186165.0,,1847.0,
061911101,2316901,,68345.0,39377.0,226701.0,7395.0,,,,,,,,,122.0,95896.0,,4249.0,
061911102,2128853,,77577.0,138516.0,161314.0,7891.0,,,,,,,,,30048.0,56206.0,,805.0,
061911106,2138047,,62450.0,40209.0,354542.0,7421.0,,,,,,,,,209.0,90747.0,,5181.0,
061911107,2181289,,62331.0,37120.0,329010.0,619100.0,,,,,,,,,195.0,133528.0,,3389.0,
061911108,2080875,,31359.0,6957.0,408910.0,7428.0,,,,,,,,,30191.0,82370.0,,1955.0,
061911109,3102082,,109499.0,72662.0,168572.0,14254.0,,,,,,,,,73.0,72184.0,,5515.0,
061911110,1889478,,63979.0,6788.0,423408.0,8200.0,,,,,,,,,242.0,73950.0,,1875.0,
061911111,1638041,,30850.0,,448605.0,255783.0,,,,,,,,,268.0,99293.0,,2337.0,
061911112,1894171,,69903.0,35848.0,301306.0,6709.0,,,,,,,,,171.0,116765.0,,721.0,
061911113,2149023,,70194.0,102428.0,434477.0,13975.0,,,,,,,,,237.0,89053.0,,2084.0,
061911114,3418126,,97470.0,37118.0,261209.0,14048.0,,,,,,,,,122.0,123027.0,,2383.0,
061911115,1966314,,69490.0,38790.0,475693.0,7207.0,,,,,,,,,285.0,103542.0,,3348.0,
061911116,2755764,,61270.0,68807.0,355505.0,13846.0,,,,,,,,,171.0,91311.0,,4515.0,
061911117,2440187,,71371.0,44167.0,374058.0,7905.0,,,,,,,,,325.0,100581.0,,2380.0,
061911118,2048710,,69575.0,65138.0,416088.0,6705.0,,,,,,,,,240.0,103875.0,,2753.0,
061911119,2617468,,63319.0,37871.0,417152.0,7096.0,,,,,,,,,241.0,105517.0,,1288.0,
061911120,2054200,,65174.0,35644.0,372257.0,7239.0,,,,,,,,,241.0,117781.0,,7016.0,
061911699,15275,,,372626.0,,17700.0,,,,,,,,,,,,,
061911998,3500,,,,,,,,,,,,,,,2.0,,597.0,
061911999,3816,1912164.0,1000.0,208633.0,1891346.0,61757.0,35764763.0,,,,,,,20587528.0,7822538.0,781703.0,357940.0,107587.0,18634974.0
061912001,3240653,588134.0,,,822280.0,11097.0,,,,,,,,,189071.0,426365.0,123364.0,7039.0,
061912041,3301811,86848.0,422999.0,83494.0,807598.0,10280.0,,,,,,,,,94372.0,204195.0,,1929.0,
061912101,2176955,,82123.0,336631.0,387563.0,53320.0,,,,,,,,,30853.0,134088.0,172.0,200.0,
061912103,2106526,,,240202.0,381961.0,7037.0,,,,,,,,,172824.0,117460.0,,993.0,
061912105,1722699,,69351.0,250046.0,813432.0,29904.0,,,,,,,,,16298.0,116839.0,,1380.0,
061912699,9480,,,11430.0,4982.0,34185.0,,,,,,,,,,,,9931.0,
061914001,5496124,466915.0,,92326.0,1135743.0,21230.0,,,,,,,,,11888.0,128.0,,49207.0,
061914041,4007888,99740.0,,188069.0,857192.0,,,,,,,,,,4354.0,85.0,,27038.0,
061914042,2757560,,32939.0,148279.0,233091.0,2100.0,,,,,,,,,718.0,49.0,,11990.0,
061914103,2338818,,37199.0,57088.0,497575.0,41241.0,,,,,,,,,3057.0,52.0,,18629.0,
061914104,2304295,,38523.0,91872.0,380430.0,,,,,,,,,,1626.0,53.0,,9674.0,
061914105,2292102,,31440.0,16618.0,108045.0,138781.0,,,,,,,,,133.0,42.0,,15107.0,
061914107,2136215,,31130.0,205151.0,711868.0,,,,,,,,,,5302.0,54.0,,3944.0,
061914108,2269303,,31158.0,817.0,286234.0,232107.0,,,,,,,,,1350.0,48.0,,23218.0,
062901001,1899669,187378.0,,232125.0,416065.0,,,,,,,,,,,3728.0,,8720.0,
062901041,1434092,17364.0,,,240269.0,,,,,,,,,,,1221.0,,3165.0,
062901042,1070074,,19712.0,,100070.0,,,,,,,,,,,534.0,,1169.0,
062901102,1162046,,8518.0,,182862.0,,,,,,,,,,,1386.0,,2080.0,
062901104,380313,,,,117655.0,,,,,,,,,,,1257.0,,1705.0,
062901999,800,82023.0,,12275.0,102558.0,4813.0,4249760.0,,,,,,,11293608.0,9413.0,736197.0,66457.0,160291.0,
062902001,396259,12021.0,,,51313.0,,,,,,,,,,,81947.0,4461.0,748.0,
062903001,1529146,417815.0,45486.0,177509.0,283294.0,6581.0,,,,,,,,,41610.0,184544.0,,,
062903041,1076547,69679.0,13215.0,345467.0,214633.0,21667.0,,,,,,,,,20824.0,79876.0,,,
062903102,864913,,27413.0,316402.0,164755.0,6876.0,,,,,,,,,5400.0,87119.0,,,
062903103,1122348,,29269.0,290783.0,171321.0,83950.0,,,,,,,,,1555.0,118566.0,,6090.0,
062904001,667960,62097.0,,8295.0,62265.0,,,,,,,,,,,,,7871.0,
062904041,518653,62098.0,,,20151.0,,,,,,,,,,,,,5929.0,
062904102,709491,,3005.0,,53106.0,,,,,,,,,,,,,3894.0,
062905101,347162,,6369.0,,,,,2254.0,,,,,,,,66989.0,2931.0,,
062906101,504476,,3800.0,,23893.0,,,,,,,,,,610.0,57161.0,3517.0,8956.0,
063903001,697982,45485.0,,321494.0,99862.0,,,,,,,,,,8247.0,,,4861.0,
063906001,422961,6380.0,527.0,37171.0,11423.0,,,,,,,,,,,62325.0,5179.0,7205.0,
064903001,1890389,23436.0,26909.0,438281.0,244950.0,3000.0,,,,,,,,,60122.0,169270.0,22772.0,12022.0,
064903041,1074315,23590.0,44753.0,103716.0,184257.0,4000.0,,,,,,,,,46879.0,227316.0,14723.0,19242.0,
064903102,2120764,7504.0,721.0,364047.0,288731.0,16631.0,,,,,,,,,48915.0,119042.0,42060.0,20148.0,
064903103,1537563,7504.0,1564.0,66411.0,193635.0,12490.0,,,,,,,,,47310.0,138618.0,25325.0,5891.0,
064903699,32774,,,112811.0,,3690.0,,,,,,,,,,,,12709.0,
065901001,671717,89996.0,8664.0,,129907.0,750.0,,,,,,,,,21329.0,,,2008.0,
065901041,354943,18451.0,10685.0,,47806.0,1000.0,,,,,,,,,433.0,,,266.0,
065901101,575650,,15976.0,,78446.0,3860.0,,,,,,,,,1975.0,,,,
065902001,404323,14889.0,,,55708.0,2300.0,,,,,,,,,500.0,46291.0,6064.0,8939.0,
066005101,117229,,,23332.0,17633.0,4484.0,,1747.0,,,,,,,5277.0,33129.0,1784.0,,
066901001,551188,130090.0,4828.0,500.0,76326.0,1177.0,,,,,,,,,5457.0,,,,
066901041,498879,,-364.0,1375.0,95202.0,5348.0,,,,,,,,,40297.0,,,,
066902001,762405,387438.0,,25913.0,214333.0,1000.0,,,,,,,,,110084.0,233384.0,,332.0,
066902041,909749,,1000.0,7229.0,112617.0,500.0,,,,,,,,,44120.0,203895.0,,27.0,
066902101,1956314,,2455.0,53240.0,251644.0,3500.0,,,,,,,,,159377.0,220977.0,,10240.0,
066902999,2657,,,,262.0,,868419.0,,,,,,,794677.0,2989572.0,51972.0,8440.0,26954.0,
066903002,786213,105202.0,,,53280.0,150.0,,,,,,,,,76906.0,,,,
066903042,324271,27342.0,325.0,,141815.0,100.0,,,,,,,,,37499.0,,,,
066903102,843308,,9148.0,,119855.0,9115.0,,,,,,,,,90841.0,,,,
067902001,1067551,173883.0,10260.0,48555.0,26393.0,547.0,,,,,,,,,21719.0,,,,
067902041,580356,2000.0,,142650.0,86226.0,,,,,,,,,,435.0,,,,
067902101,1287191,,,162924.0,125438.0,,,,,,,,,,435.0,,,,
067903001,985949,65281.0,,76152.0,90295.0,2928.0,,,,,,,,,57456.0,,28043.0,,
067903041,787145,31317.0,,221444.0,94369.0,,,,,,,,,,11173.0,,,725.0,
067903101,1114031,,16559.0,254682.0,194295.0,4706.0,,,,,,,,,12703.0,,,132.0,
067904001,324594,77929.0,,26073.0,51094.0,3667.0,,,,,,,,,34431.0,,,7435.0,
067904042,215171,4441.0,357.0,35546.0,48029.0,,,,,,,,,,492.0,,,,
067904101,381708,,5551.0,56367.0,65593.0,2554.0,,,,,,,,,562.0,,,156.0,
067907001,340711,7921.0,24778.0,56524.0,81965.0,,,,,,,,,,25553.0,,,124180.0,
067907041,313546,,801.0,18332.0,45004.0,,,,,,,,,,2821.0,,,1332.0,
067907101,436490,,,287374.0,67030.0,4187.0,,,,,,,,,5094.0,,,6883.0,
067908001,284858,,,60626.0,,,,,,,,,,,,23174.0,,42500.0,
067908101,214333,,3500.0,,33185.0,7843.0,,,,,,,,,,8935.0,7580.0,1725.0,
068901002,10778787,679241.0,,586254.0,1667195.0,17013.0,,,,,,,,,274176.0,,,111561.0,
068901003,10162620,717587.0,,492797.0,1381719.0,16601.0,,,,,,,,,36334.0,,,92522.0,
068901004,236227,,,92006.0,238525.0,1425.0,,,,,,,,,19329.0,,,9108.0,
068901005,28389,,,,59544.0,75.0,,,,,,,,,204.0,,,146.0,
068901011,1261693,2255.0,67241.0,63504.0,129829.0,300.0,,,,,,,,,2109.0,,,5071.0,
068901014,681959,,,50546.0,65481.0,150.0,,,,,,,,,100512.0,,,1578.0,
068901015,629327,,,63266.0,65763.0,,,,,,,,,,267.0,,,1384.0,
068901042,3585495,47427.0,,254617.0,492499.0,3172.0,,,,,,,,,7069.0,114.0,,23862.0,
068901043,4602639,57964.0,,296653.0,689777.0,9272.0,,,,,,,,,10493.0,,,20713.0,
068901044,4029242,47480.0,,191536.0,734929.0,22091.0,,,,,,,,,24252.0,,,22079.0,
068901045,3338359,48924.0,,183678.0,512906.0,3622.0,,,,,,,,,23411.0,,,20214.0,
068901046,3438353,39452.0,,266896.0,528272.0,6193.0,,,,,,,,,9064.0,,,31946.0,
068901047,5950070,59565.0,,309091.0,570762.0,26017.0,,,,,,,,,26590.0,76.0,,30286.0,
068901101,1689300,1295.0,106392.0,-2100.0,253580.0,12408.0,,,,,,,,,947.0,,,8159.0,
068901102,1118972,,92860.0,27915.0,103250.0,8172.0,,,,,,,,,1229.0,,,8263.0,
068901103,1247937,3441.0,37649.0,,149717.0,10336.0,,,,,,,,,1622.0,,,9063.0,
068901104,1700771,,37657.0,,481409.0,3078.0,,,,,,,,,3433.0,,,6909.0,
068901105,1806264,1731.0,136299.0,,236908.0,61987.0,,,,,,,,,2050.0,,,7879.0,
068901106,27965,,,,,,,,,,,,,,901.0,,,2785.0,
068901107,1932605,1295.0,39007.0,13522.0,254640.0,16930.0,,,,,,,,,2535.0,,,6062.0,
068901110,1594391,1218.0,37287.0,2151.0,239023.0,10064.0,,,,,,,,,1998.0,,,6068.0,
068901111,1502922,3025.0,38922.0,,373711.0,2200.0,,,,,,,,,2702.0,,,2273.0,
068901112,1664570,1295.0,39134.0,77189.0,67021.0,11658.0,,,,,,,,,900.0,,,5000.0,
068901113,1714273,1325.0,37646.0,,416762.0,14000.0,,,,,,,,,3617.0,,,9844.0,
068901114,1611898,1222.0,40034.0,78440.0,286492.0,1228.0,,,,,,,,,1581.0,,,5671.0,
068901115,26933,,,,,,,,,,,,,,944.0,,,5026.0,
068901116,2148214,1192.0,100281.0,6868.0,129900.0,16072.0,,,,,,,,,1257.0,,,7408.0,
068901117,1731834,1731.0,37088.0,,142430.0,10664.0,,,,,,,,,1754.0,,,9562.0,
068901118,2085674,1295.0,168843.0,157086.0,63413.0,16480.0,,,,,,,,,3404.0,,,6014.0,
068901119,1171569,1731.0,38070.0,,196421.0,378.0,,,,,,,,,1353.0,,,5230.0,
068901121,1617375,1325.0,38897.0,32105.0,230654.0,13851.0,,,,,,,,,1931.0,,,9357.0,
068901122,1586768,1295.0,38679.0,-46.0,211865.0,14343.0,,,,,,,,,1433.0,,,4259.0,
068901123,1957510,1771.0,37076.0,2138.0,244139.0,22608.0,,,,,,,,,1665.0,,,8836.0,
068901124,1898912,1325.0,36530.0,2392.0,453624.0,22164.0,,,,,,,,,3850.0,228.0,,9453.0,
068901125,1305293,1295.0,39765.0,3829.0,392684.0,1200.0,,,,,,,,,2868.0,,,5196.0,
068901126,2374415,4127.0,88717.0,,238235.0,38188.0,,,,,,,,,2202.0,,,9695.0,
068901127,2499902,1731.0,38008.0,6888.0,245172.0,26652.0,,,,,,,,,2259.0,,,10278.0,
068901128,2329562,1731.0,74438.0,116472.0,291561.0,14987.0,,,,,,,,,7328.0,,,5080.0,
068901129,2761560,1755.0,85233.0,122903.0,219053.0,24923.0,,,,,,,,,6808.0,,,8789.0,
068901130,2253307,1325.0,47627.0,,212067.0,35063.0,,,,,,,,,1810.0,,,6768.0,
068901131,2451696,877.0,33772.0,,252906.0,35235.0,,,,,,,,,2063.0,,,9101.0,
068901132,2023160,1325.0,13563.0,,188741.0,27417.0,,,,,,,,,1859.0,,,7705.0,
068901133,2023690,3549.0,80862.0,91510.0,276686.0,3300.0,,,,,,,,,4171.0,,,2432.0,
068901191,2550,,,,,,,,,,,,,,,,,,
068901699,17300,,21560.0,355949.0,24109.0,27835.0,,,,,,,,,,,,20919.0,
068901999,40636,228738.0,2625.0,51183.0,64006.0,406674.0,10527662.0,,,,,,,2947441.0,3403465.0,6401551.0,29747.0,895520.0,440346.0
069901001,909425,46615.0,3845.0,159900.0,81464.0,9618.0,,,,,,,,,6459.0,969.0,,7637.0,
069902001,415451,54849.0,,136126.0,38897.0,,,,,,,,,,9625.0,56092.0,5011.0,,
069902101,448374,,2952.0,98115.0,46161.0,1500.0,,,,,,,,,170.0,82895.0,5011.0,,
069902999,418,,,,,,,22464.0,,,,,,,15392.0,36975.0,,4326.0,
070901001,1438754,,,155837.0,116464.0,,34000.0,30552.0,,,,,,130927.0,16078.0,171231.0,11966.0,,
070903002,3446399,288258.0,,,760863.0,,,,,,,,,,,625092.0,,143.0,
070903042,2247620,75104.0,322852.0,,521959.0,15899.0,,,,,,,,,,219548.0,,,
070903043,1973754,,,,445067.0,7245.0,,,,,,,,,,130518.0,,99.0,
